claim_id,insatisfaction,Nb Flux manuel,Nb de flux auto,Nb Intervenants sur le dossier,Nb Appels,delai_total,claim_creation_to_closure_duration,compensation_balance_amount,time_to_fnol,manual_vs_auto_flux,closure_reason_name,claim_situation,personnalized_management_flag,victim_flag,victim_count,textblob_verbatim_sentiment,textblob_verbatim_objectivity,vader_verbatim_polarity,post_remboursement_voc_note,repairs_main_note,simplicity_process_note,assessment_quality_note,assessment_time_note,claim_created_day_of_week,claim_created_month,claim_created_year,nb_events,nb_activities_uniques,nb_rework,taux_rework,nb_resources,duree_totale_heures,duree_moyenne_activite,duree_max_activite,cout_total,cout_moyen,has_appel_entrant_relance,has_reaffectation_dossier,has_contre_expertise,has_traitement_piece_complementaire,has_appel_sortant_societaire,nb_reclamations,has_reclamation,reclamation_level_max,nb_origins_reclamation
15095621,0,1,3,1,0,0.9590162037037036,0,785.989990234375,13,0.25,autre,CLOS,1.0,0,0,0.65,0.6,0.0,5.0,5.0,5.0,5.0,5.0,5,7,2024,13.0,13.0,13.0,1.0,11.0,357.5836111111111,27.506431623931626,42.32555555555555,130.5,10.038461538461538,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19866285,0,1,3,2,0,0.9590162037037036,0,156.0,7,0.25,autre,CLOS,1.0,0,0,0.1,0.3,0.0,5.0,5.0,5.0,5.0,5.0,4,2,2024,10.0,10.0,0.0,0.0,9.0,233.37333333333333,23.337333333333333,47.770833333333336,44.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47229052,0,1,3,1,0,0.9590162037037036,0,156.0,3,0.25,autre,CLOS,1.0,0,0,0.36,0.5,0.1027,5.0,5.0,5.0,5.0,5.0,4,8,2024,12.0,12.0,12.0,1.0,10.0,250.98416666666668,20.915347222222223,43.83888888888889,42.5,3.5416666666666665,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
46973311,0,1,3,1,0,0.9590162037037036,0,156.0,13,0.25,autre,CLOS,0.0,0,0,0.0,0.0,0.2023,5.0,5.0,5.0,5.0,5.0,5,10,2024,13.0,13.0,13.0,1.0,11.0,637.3658333333334,49.028141025641034,302.0,176.5,13.576923076923077,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
30509841,1,1,3,1,0,0.9590162037037036,0,735.0599975585938,10,0.25,autre,CLOS,0.0,0,0,0.0,1.0,-0.4767,1.0,1.0,1.0,1.0,1.0,1,6,2022,13.0,13.0,0.0,0.0,13.0,285.5336111111111,21.96412393162393,58.0,63.5,4.884615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55796277,1,1,3,1,0,0.9590162037037036,0,1021.140014648438,68,0.25,autre,CLOS,1.0,0,0,0.21,0.4499999999999999,0.4588,5.0,5.0,5.0,5.0,5.0,5,4,2024,12.0,12.0,0.0,0.0,10.0,388.67027777777776,32.38918981481481,66.0,56.5,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29825265,0,1,3,1,0,0.9590162037037036,0,54.40000152587891,15,0.25,autre,CLOS,1.0,0,0,0.8,0.8,-0.4588,4.5,4.5,4.5,4.5,4.5,2,6,2024,13.0,13.0,0.0,0.0,11.0,357.62444444444446,27.50957264957265,63.0,58.5,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42981760,0,4,4,1,0,14.9590162037037,14,1604.839965820312,6,0.5,Clos après indemnisation,RECLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1,10,2020,10.0,10.0,0.0,0.0,9.0,237.82472222222222,23.78247222222222,56.0,44.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43450430,0,1,3,1,0,0.9590162037037036,0,708.8200073242188,17,0.25,autre,CLOS,1.0,0,0,0.8,0.8,0.0,5.0,5.0,5.0,5.0,5.0,1,4,2024,12.0,12.0,0.0,0.0,9.0,373.57944444444445,31.13162037037037,67.0,56.5,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38800006,0,1,3,1,0,0.9590162037037036,0,129.2599945068359,6,0.25,autre,CLOS,0.0,0,0,0.15,0.1,0.0,5.0,5.0,5.0,5.0,5.0,1,12,2022,13.0,13.0,13.0,1.0,11.0,704.0077777777777,54.154444444444444,460.0,176.5,13.576923076923077,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
53849194,0,1,3,1,0,10.9590162037037,10,995.0,21,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.245,0.1,0.4588,5.0,5.0,5.0,5.0,5.0,1,3,2022,11.0,11.0,0.0,0.0,9.0,805.7533333333333,73.25030303030303,543.0,165.5,15.045454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92255875,0,4,3,1,0,4.959016203703704,4,846.0399780273438,5,0.5714285714285714,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.4404,3.0,3.0,3.0,3.0,3.0,0,9,2020,12.0,12.0,12.0,1.0,10.0,1491.4144444444444,124.28453703703703,1317.0,161.5,13.458333333333334,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
14097773,0,1,3,1,0,0.9590162037037036,0,2746.860107421875,37,0.25,autre,CLOS,0.0,0,0,0.3,0.2,0.4588,5.0,5.0,5.0,5.0,5.0,4,10,2024,10.0,10.0,0.0,0.0,9.0,767.1888888888889,76.71888888888888,595.0,150.5,15.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
61515377,0,1,3,1,0,0.9590162037037036,0,1252.390014648438,7,0.25,autre,CLOS,1.0,0,0,0.7,0.7,0.0,5.0,5.0,5.0,5.0,5.0,4,10,2024,11.0,11.0,0.0,0.0,9.0,1697.131388888889,154.28467171717173,1388.0,165.5,15.045454545454545,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
44408989,0,1,4,1,0,0.9590162037037036,0,913.2100219726562,19,0.2,autre,CLOS,0.0,0,0,0.22,0.1,-0.128,4.0,4.0,4.0,4.0,4.0,4,7,2022,13.0,13.0,0.0,0.0,11.0,270.76944444444445,20.828418803418803,40.88805555555555,71.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81011466,0,5,4,2,0,5.959016203703704,5,1026.719970703125,17,0.5555555555555556,Clos après indemnisation,CLOS,0.0,0,0,0.365,0.6,0.0,5.0,5.0,5.0,5.0,5.0,3,7,2021,11.0,11.0,0.0,0.0,8.0,1091.1655555555556,99.19686868686868,817.0,165.5,15.045454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20291885,0,7,4,3,0,15.9590162037037,15,118.0199966430664,43,0.6363636363636364,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.325,0.0,5.0,5.0,5.0,5.0,5.0,1,7,2021,11.0,11.0,0.0,0.0,8.0,318.8441666666667,28.985833333333336,47.44583333333333,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65415581,1,15,5,4,8,442.9590162037037,442,0.0,1,0.75,Clos après indemnisation,RECLOS,1.0,0,0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3,8,2021,12.0,12.0,0.0,0.0,11.0,1253.8997222222222,104.49164351851852,936.0,167.5,13.958333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95539191,0,1,3,1,0,1.959016203703704,1,124.9000015258789,17,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.5,0.9,0.5719,5.0,5.0,5.0,5.0,5.0,1,11,2021,14.0,14.0,14.0,1.0,13.0,1087.6755555555555,77.69111111111111,768.0,178.5,12.75,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
57560616,0,1,3,1,0,91.9590162037037,91,109.6900024414062,179,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.15,0.1,0.0,5.0,5.0,5.0,5.0,5.0,3,12,2021,11.0,11.0,0.0,0.0,9.0,885.713611111111,80.51941919191918,611.0,165.5,15.045454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22900782,0,1,3,1,0,91.9590162037037,91,287.9800109863281,70,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,3,12,2021,11.0,11.0,0.0,0.0,9.0,755.0880555555556,68.64436868686869,467.0,165.5,15.045454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76048310,0,3,4,1,0,57.9590162037037,57,521.3699951171875,38,0.4285714285714285,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,3,3,2022,10.0,10.0,0.0,0.0,7.0,237.02972222222223,23.702972222222222,47.165277777777774,33.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61658305,0,1,3,1,0,6.959016203703704,6,450.4100036621094,10,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5,3,2022,12.0,12.0,12.0,1.0,12.0,336.68805555555554,28.05733796296296,45.980555555555554,128.5,10.708333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
73186109,0,1,3,1,0,29.9590162037037,29,1704.400024414062,24,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.3,0.6,0.0,5.0,5.0,5.0,5.0,5.0,1,3,2022,10.0,10.0,0.0,0.0,10.0,298.525,29.8525,54.0,44.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53410400,0,8,5,1,0,36.9590162037037,36,824.0999755859375,4,0.6153846153846154,Clos après indemnisation,RECLOS,0.0,0,0,0.3,0.1,0.0,5.0,5.0,5.0,5.0,5.0,1,5,2022,10.0,10.0,0.0,0.0,9.0,243.60722222222222,24.360722222222222,41.62166666666667,44.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90856172,0,1,3,1,0,0.9590162037037036,0,308.4100036621094,16,0.25,autre,CLOS,0.0,0,0,0.7,0.7,0.0,5.0,5.0,5.0,5.0,5.0,3,5,2022,12.0,12.0,0.0,0.0,10.0,414.5494444444444,34.54578703703704,66.0,56.5,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66674331,0,1,3,1,0,0.9590162037037036,0,209.1199951171875,17,0.25,autre,CLOS,0.0,0,0,0.3,0.2,0.0,5.0,5.0,5.0,5.0,5.0,4,5,2022,12.0,12.0,12.0,1.0,10.0,410.05583333333334,34.17131944444444,64.0,128.5,10.708333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24523935,0,1,4,1,0,0.9590162037037036,0,599.8300170898438,29,0.2,autre,CLOS,0.0,0,0,0.0,0.4,0.0,5.0,5.0,5.0,5.0,5.0,2,6,2022,11.0,11.0,0.0,0.0,9.0,256.3544444444444,23.304949494949494,44.205,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69234146,0,1,3,1,0,0.9590162037037036,0,1025.050048828125,54,0.25,autre,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4,6,2022,11.0,11.0,0.0,0.0,9.0,348.4336111111111,31.675782828282824,56.0,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70265792,0,4,4,1,2,10.9590162037037,10,520.77001953125,117,0.5,autre,CLOS,0.0,0,0,0.3899999999999999,0.3,0.1027,5.0,5.0,5.0,5.0,5.0,1,11,2023,13.0,13.0,0.0,0.0,11.0,375.98083333333335,28.921602564102564,46.423611111111114,71.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57162283,0,1,3,1,0,0.9590162037037036,0,815.47998046875,61,0.25,autre,CLOS,0.0,0,0,0.0,0.4,0.0,4.5,4.5,4.5,4.5,4.5,5,12,2023,12.0,12.0,12.0,1.0,12.0,347.3880555555556,28.94900462962963,68.0,128.5,10.708333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26173340,0,0,2,1,0,58.9590162037037,58,1320.099975585938,1,0.0,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1,12,2023,12.0,12.0,0.0,0.0,10.0,244.41722222222222,20.36810185185185,46.0625,56.5,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95713420,0,1,2,1,1,0.9590162037037036,0,582.510009765625,34,0.3333333333333333,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.5,0.0,5.0,5.0,5.0,5.0,5.0,0,1,2024,11.0,11.0,0.0,0.0,11.0,276.4422222222222,25.13111111111111,57.0,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59389798,0,6,4,2,0,31.9590162037037,31,936.9600219726562,17,0.6,Clos après indemnisation,CLOS,1.0,0,0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4,1,2024,11.0,11.0,0.0,0.0,11.0,1706.6880555555556,155.1534595959596,1470.0,165.5,15.045454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12848607,1,30,4,4,0,16.9590162037037,16,675.8200073242188,2,0.8823529411764706,Clos après indemnisation,CLOS,1.0,0,0,0.0,0.6,0.0,4.0,4.0,4.0,4.0,4.0,2,2,2024,13.0,13.0,0.0,0.0,10.0,303.07472222222225,23.313440170940172,40.05277777777778,71.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14768938,0,1,3,2,0,0.9590162037037036,0,156.0,4,0.25,autre,CLOS,0.0,0,0,0.22,0.2,0.0,5.0,5.0,5.0,5.0,5.0,2,3,2024,11.0,11.0,0.0,0.0,10.0,638.2894444444445,58.02631313131314,387.0,165.5,15.045454545454545,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
56261508,0,7,9,1,0,36.9590162037037,36,492.4200134277344,54,0.4375,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.5,0.0,5.0,5.0,5.0,5.0,5.0,0,3,2024,11.0,11.0,0.0,0.0,11.0,271.8383333333333,24.712575757575756,54.0,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
65805410,0,1,3,1,0,0.9590162037037036,0,812.469970703125,8,0.25,autre,CLOS,1.0,0,0,0.0,0.0,0.0,4.5,4.5,4.5,4.5,4.5,5,3,2024,11.0,11.0,0.0,0.0,8.0,400.9147222222222,36.44679292929293,70.0,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35763365,0,1,3,1,0,0.9590162037037036,0,130.0,3,0.25,autre,CLOS,1.0,0,0,0.3,0.2,0.0,5.0,5.0,5.0,5.0,5.0,4,3,2024,13.0,13.0,13.0,1.0,13.0,364.5177777777778,28.03982905982906,60.0,57.5,4.423076923076923,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
65558631,0,1,3,1,0,0.9590162037037036,0,981.27001953125,14,0.25,autre,CLOS,1.0,0,0,0.8,0.8,0.0,5.0,5.0,5.0,5.0,5.0,1,4,2024,10.0,10.0,0.0,0.0,9.0,265.44,26.544,49.0,44.0,4.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
50596514,0,1,4,1,0,0.9590162037037036,0,947.760009765625,11,0.2,autre,CLOS,0.0,0,0,0.425,0.3999999999999999,0.0,5.0,5.0,5.0,5.0,5.0,3,4,2024,11.0,11.0,0.0,0.0,11.0,823.6244444444445,74.8749494949495,540.0,165.5,15.045454545454545,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
79226981,0,1,3,1,0,0.9590162037037036,0,723.3099975585938,21,0.25,autre,CLOS,0.0,0,0,0.135,0.2,0.3182,5.0,5.0,5.0,5.0,5.0,1,5,2024,11.0,11.0,0.0,0.0,9.0,1501.903611111111,136.53669191919192,1196.0,165.5,15.045454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90689603,0,15,8,2,0,22.9590162037037,22,1461.839965820312,3,0.6521739130434783,Clos après indemnisation,CLOS,1.0,0,0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,3,5,2024,13.0,13.0,13.0,1.0,10.0,1649.5222222222224,126.88632478632479,1320.0,176.5,13.576923076923077,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
96946914,0,1,3,2,0,0.9590162037037036,0,156.0,8,0.25,autre,CLOS,1.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4,2,2024,11.0,11.0,0.0,0.0,9.0,248.45194444444445,22.586540404040406,45.0,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
72684641,1,16,4,4,0,56.9590162037037,56,1149.75,29,0.8,Clos après indemnisation,CLOS,0.0,0,0,0.2466666666666666,0.3,-0.128,4.0,4.0,4.0,4.0,4.0,1,6,2021,13.0,13.0,0.0,0.0,12.0,348.66027777777776,26.820021367521367,72.0,71.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69046192,0,1,4,1,0,60.9590162037037,60,338.5799865722656,3,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.35,0.4499999999999999,0.34,5.0,5.0,5.0,5.0,5.0,4,7,2021,12.0,12.0,0.0,0.0,11.0,350.69055555555553,29.224212962962962,46.11555555555555,43.5,3.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46912713,1,13,4,4,0,70.9590162037037,70,962.97998046875,2,0.7647058823529411,Clos après indemnisation,CLOS,0.0,0,0,0.01,0.65,0.0,4.0,4.0,4.0,4.0,4.0,0,8,2021,11.0,11.0,0.0,0.0,9.0,308.84055555555557,28.076414141414144,65.0,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89204221,1,11,4,3,0,25.9590162037037,25,624.7000122070312,18,0.7333333333333333,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.325,0.0,5.0,5.0,5.0,5.0,5.0,3,9,2021,11.0,11.0,0.0,0.0,8.0,346.5575,31.50522727272727,47.44777777777778,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34439394,1,6,3,4,4,54.9590162037037,54,467.2900085449219,3,0.6666666666666666,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.65,0.0,3.0,3.0,3.0,3.0,3.0,3,9,2021,13.0,13.0,13.0,1.0,10.0,327.8466666666667,25.21897435897436,44.3875,57.5,4.423076923076923,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
27417828,1,2,3,2,0,92.9590162037037,92,622.1400146484375,64,0.4,Clos après indemnisation,CLOS,0.0,0,0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,2,12,2021,14.0,14.0,0.0,0.0,12.0,325.7911111111111,23.27079365079365,47.74527777777778,73.5,5.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
63644138,0,1,3,1,0,106.9590162037037,106,73.5,3,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.7,0.9,0.5994,5.0,5.0,5.0,5.0,5.0,2,2,2022,13.0,13.0,13.0,1.0,13.0,363.76138888888886,27.981645299145296,48.0,57.5,4.423076923076923,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
96484884,0,15,3,6,0,698.9590162037038,698,1912.9599609375,68,0.8333333333333334,Clos après indemnisation,RECLOS,1.0,0,0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,2,2,2022,12.0,12.0,0.0,0.0,11.0,339.1877777777778,28.26564814814815,47.81166666666667,50.5,4.208333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43229516,0,1,3,1,0,27.9590162037037,27,746.6099853515625,15,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.25,0.25,0.0,5.0,5.0,5.0,5.0,5.0,4,2,2022,12.0,12.0,0.0,0.0,11.0,302.3672222222222,25.197268518518516,37.658055555555556,56.5,4.708333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
50539046,0,1,3,1,0,97.9590162037037,97,706.27001953125,42,0.25,Clos après indemnisation,CLOS,0.0,0,0,0.7000000000000001,0.7333333333333334,0.0,5.0,5.0,5.0,5.0,5.0,4,2,2022,13.0,13.0,0.0,0.0,11.0,324.98333333333335,24.99871794871795,66.0,63.5,4.884615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68430580,0,3,4,1,0,15.9590162037037,15,129.2599945068359,10,0.4285714285714285,Clos après indemnisation,CLOS,1.0,0,0,0.43,0.2,0.0,5.0,5.0,5.0,5.0,5.0,3,3,2022,13.0,13.0,13.0,1.0,10.0,346.4797222222222,26.652286324786324,72.0,57.5,4.423076923076923,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
78184705,0,1,4,1,0,15.9590162037037,15,129.2599945068359,10,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.175,-0.128,5.0,5.0,5.0,5.0,5.0,1,4,2022,11.0,11.0,0.0,0.0,9.0,245.56916666666666,22.324469696969697,54.0,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
22880760,1,11,4,3,0,13.9590162037037,13,148.0399932861328,40,0.7333333333333333,Clos après indemnisation,CLOS,1.0,0,0,0.0,0.05,0.0,3.0,3.0,3.0,3.0,3.0,4,4,2022,10.0,10.0,0.0,0.0,9.0,283.0077777777778,28.30077777777778,71.0,44.0,4.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
56598667,0,1,4,1,0,7.959016203703704,7,79.95999908447266,6,0.2,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,2,4,2022,11.0,11.0,0.0,0.0,9.0,390.86277777777775,35.5329797979798,57.0,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
10786452,0,1,4,1,0,0.9590162037037036,0,625.9199829101562,90,0.2,autre,CLOS,0.0,0,0,0.0,0.75,0.0,4.0,4.0,4.0,4.0,4.0,1,5,2022,12.0,12.0,0.0,0.0,9.0,321.28305555555556,26.773587962962964,46.0,56.5,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12452456,0,1,4,1,0,0.9590162037037036,0,375.3800048828125,12,0.2,autre,CLOS,0.0,0,0,0.0,0.375,0.0,5.0,5.0,5.0,5.0,5.0,1,5,2022,12.0,12.0,0.0,0.0,11.0,1401.2316666666666,116.76930555555555,1087.0,167.5,13.958333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86754458,1,2,3,2,0,0.9590162037037036,0,1454.280029296875,10,0.4,autre,CLOS,0.0,0,0,0.1666666666666666,0.3,0.0,3.0,3.0,3.0,3.0,3.0,4,5,2022,11.0,11.0,0.0,0.0,9.0,330.0588888888889,30.005353535353535,67.0,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94164186,1,3,2,1,0,18.9590162037037,18,757.8599853515625,18,0.6,Clos après indemnisation,CLOS,0.0,0,0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,4,1,2024,12.0,12.0,0.0,0.0,11.0,350.8675,29.238958333333333,67.0,56.5,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97325562,0,1,4,2,0,0.9590162037037036,0,723.0700073242188,31,0.2,autre,CLOS,1.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1,2,2024,14.0,14.0,14.0,1.0,13.0,1475.6552777777779,105.40394841269843,1148.0,178.5,12.75,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
97751390,1,17,5,3,0,83.9590162037037,83,1055.160034179688,10,0.7727272727272727,Clos après indemnisation,RECLOS,1.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1,4,2024,11.0,11.0,0.0,0.0,10.0,293.32194444444445,26.665631313131314,63.0,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15509361,0,1,4,1,0,0.9590162037037036,0,58.95999908447266,5,0.2,autre,CLOS,1.0,0,0,0.225,0.2166666666666666,0.0,5.0,5.0,5.0,5.0,5.0,1,8,2024,11.0,11.0,0.0,0.0,8.0,223.02027777777778,20.27457070707071,51.0,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
63696663,0,1,4,1,0,0.9590162037037036,0,591.260009765625,12,0.2,autre,CLOS,0.0,0,0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5,9,2024,11.0,11.0,0.0,0.0,10.0,259.1119444444445,23.555631313131315,66.0,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29827220,0,3,4,2,2,3.959016203703704,3,249.5500030517578,0,0.4285714285714285,autre,CLOS,1.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0,12,2024,12.0,12.0,0.0,0.0,12.0,266.0461111111111,22.17050925925926,58.0,56.5,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65397921,0,1,3,1,0,0.9590162037037036,0,1127.260009765625,24,0.25,autre,CLOS,0.0,0,0,1.0,1.0,0.0,3.5,3.5,3.5,3.5,3.5,4,9,2023,11.0,11.0,0.0,0.0,8.0,232.1338888888889,21.103080808080808,47.91444444444444,35.5,3.227272727272727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95236285,0,11,5,3,0,48.9590162037037,48,660.969970703125,36,0.6875,Clos après indemnisation,CLOS,1.0,0,0,0.0,0.4,0.0,5.0,5.0,5.0,5.0,5.0,3,9,2023,13.0,13.0,13.0,1.0,11.0,1518.6822222222222,116.8217094017094,1287.0,176.5,13.576923076923077,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
47878569,0,1,4,1,0,0.9590162037037036,0,792.1699829101562,29,0.2,autre,CLOS,0.0,0,0,0.0,0.2,0.0,5.0,5.0,5.0,5.0,5.0,5,9,2023,15.0,15.0,0.0,0.0,11.0,295.5677777777778,19.70451851851852,41.341944444444444,80.5,5.366666666666666,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
19530794,0,1,3,1,0,0.9590162037037036,0,289.4299926757812,4,0.25,autre,CLOS,0.0,0,0,0.8,0.8,0.0,5.0,5.0,5.0,5.0,5.0,1,11,2023,11.0,11.0,0.0,0.0,8.0,296.02194444444444,26.91108585858586,59.0,48.5,4.409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26461917,0,1,4,1,0,0.9590162037037036,0,79.0,5,0.2,autre,CLOS,0.0,0,0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4,11,2023,10.0,10.0,0.0,0.0,9.0,292.9411111111111,29.294111111111114,67.0,44.0,4.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
